id,user_id,created,updated,accounting_reference,barcode,deleted,delivery,demo_mode,description,discountable,display_for_customers,eat_in,external_id,image,index,number,price,purchases,removable_ingredients,section_id,status,takeaway,title,trainee_mode,type,variable_price,vat,voucher,add_on_category_ids,printer_category_ids,standard_voucher_validity,manage_inventory,all_you_can_eat,all_you_can_eat_item_ids,all_you_can_eat_validity,section_id_menu,rating,votes,purchases_menu,price_menu,status_menu,type_menu,title_menu,index_menu,item_id,order_count,places
353858,417,1693898732,1751388664,,,0,1,0,,1,1,1,,,2,4.0,40.0,59.0,,353785.0,Active,1,KARRYSAUCE med ris,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353785.0,0.0,0.0,8.0,40.0,Active,Normal,KARRYSAUCE med ris,2.0,353858.0,58.0,1.0
353859,417,1693898732,1753285111,,,0,1,0,,1,1,1,,,0,5.0,79.0,154.0,,353786.0,Active,1,KYLLING chop-suey,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353786.0,0.0,0.0,54.0,77.0,Active,Normal,KYLLING chop-suey,0.0,353859.0,142.0,1.0
353860,417,1693898732,1751814623,,,0,1,0,,1,1,1,,,1,6.0,79.0,56.0,,353786.0,Active,1,KYLLING med champignon og bambusskud,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353786.0,0.0,0.0,17.0,77.0,Active,Normal,KYLLING med champignon og bambusskud,1.0,353860.0,58.0,1.0
353861,417,1693898732,1753632170,,,0,1,0,,1,1,1,,,2,7.0,79.0,655.0,,353786.0,Active,1,KYLLING med grøntsager I karry,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353786.0,0.0,0.0,147.0,77.0,Active,Normal,KYLLING med grøntsager I karry,2.0,353861.0,603.0,1.0
353862,417,1693898732,1751388686,,,0,1,0,,1,1,1,,,3,8.0,79.0,37.0,,353786.0,Active,1,KYLLING med ananas i sur-sød sauce,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353786.0,0.0,0.0,8.0,77.0,Active,Normal,KYLLING med ananas i sur-sød sauce,3.0,353862.0,35.0,1.0
353863,417,1693898732,1753623165,,,0,1,0,"med bambusskud, gulerødder, bønnespirer, ananas, cashewnødder hvidløg og chili",1,1,1,,,4,9.0,82.0,478.0,,353786.0,Active,1,KUNG PO KYLLING,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353786.0,0.0,0.0,138.0,80.0,Active,Normal,KUNG PO KYLLING,4.0,353863.0,421.0,1.0
353864,417,1693898732,1753619666,,,0,1,0,,1,1,1,,,0,10.0,79.0,43.0,,353787.0,Active,1,SVINEKØD chop-suey,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353787.0,0.0,0.0,10.0,77.0,Active,Normal,SVINEKØD chop-suey,0.0,353864.0,43.0,1.0
353865,417,1693898732,1751390876,,,0,1,0,,1,1,1,,,1,11.0,79.0,72.0,,353787.0,Active,1,SVINEKØD med champignon og bambusskud,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353787.0,0.0,0.0,19.0,77.0,Active,Normal,SVINEKØD med champignon og bambusskud,1.0,353865.0,58.0,1.0
353866,417,1693898732,1752681953,,,0,1,0,,1,1,1,,,2,12.0,79.0,38.0,,353787.0,Active,1,SVINEKØD med grøntsager I karry,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353787.0,0.0,0.0,22.0,77.0,Active,Normal,SVINEKØD med grøntsager I karry,2.0,353866.0,24.0,1.0
353867,417,1693898732,1753286769,,,0,1,0,(10 stk.) med sur/sød sauce,1,1,1,,,3,13.0,82.0,58.0,,353787.0,Active,1,DYBSTEGT SVINEKØD,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353787.0,0.0,0.0,17.0,80.0,Active,Normal,DYBSTEGT SVINEKØD,3.0,353867.0,59.0,1.0
353868,417,1693898732,1753541226,,,0,1,0,,1,1,1,,,0,16.0,85.0,273.0,,353788.0,Active,1,OKSEKØD chop-suey,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353788.0,0.0,0.0,59.0,80.0,Active,Normal,OKSEKØD chop-suey,0.0,353868.0,247.0,1.0
353869,417,1693898732,1753380351,,,0,1,0,,1,1,1,,,1,17.0,85.0,119.0,,353788.0,Active,1,OKSEKØD med champignon og bambusskud,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353788.0,0.0,0.0,18.0,80.0,Active,Normal,OKSEKØD med champignon og bambusskud,1.0,353869.0,114.0,1.0
353870,417,1693898732,1753203914,,,0,1,0,,1,1,1,,,2,18.0,85.0,114.0,,353788.0,Active,1,OKSEKØD med grøntsager I karry,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353788.0,0.0,0.0,21.0,80.0,Active,Normal,OKSEKØD med grøntsager I karry,2.0,353870.0,97.0,1.0
353871,417,1693898732,1753373446,,,0,1,0,,1,1,1,,,3,19.0,85.0,214.0,,353788.0,Active,1,OKSEKØD med grøntsager i hvidløg og chili,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353788.0,0.0,0.0,43.0,80.0,Active,Normal,OKSEKØD med grøntsager i hvidløg og chili,3.0,353871.0,189.0,1.0
353872,417,1693898732,1749829537,,,0,1,0,10 stk,1,1,1,,,0,22.0,92.0,48.0,,353789.0,Active,1,DYBSTEGTE REJER med sur/sød sauce,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353789.0,0.0,0.0,15.0,92.0,Active,Normal,DYBSTEGTE REJER med sur/sød sauce,0.0,353872.0,52.0,1.0
353873,417,1693898732,1740756936,,,0,1,0,10 stk,1,1,1,,,1,23.0,92.0,17.0,,353789.0,Active,1,DYBSTEGTE REJER med champignon,0.0,Normal,0,25.0,0,,,365.0,0,0,,,353789.0,0.0,0.0,3.0,92.0,Active,Normal,DYBSTEGTE REJER med champignon,1.0,353873.0,18.0,1.0
353874,417,1693898732,1753634029,,,0,1,0,,1,1,1,,,0,24.0,95.0,42.0,,353790.0,Active,1,DYBSTEGT AND med champignon,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353790.0,0.0,0.0,5.0,95.0,Active,Normal,DYBSTEGT AND med champignon,0.0,353874.0,42.0,1.0
353875,417,1693898732,1752947110,,,0,1,0,,1,1,1,,,1,25.0,95.0,39.0,,353790.0,Active,1,DYBSTEGT AND med sur/sød sauce,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353790.0,0.0,0.0,10.0,95.0,Active,Normal,DYBSTEGT AND med sur/sød sauce,1.0,353875.0,37.0,1.0
353876,417,1693898732,1750963585,,,0,1,0,,1,1,1,,,2,26.0,95.0,33.0,,353790.0,Active,1,DYBSTEGT AND med karrysauce,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353790.0,0.0,0.0,9.0,95.0,Active,Normal,DYBSTEGT AND med karrysauce,2.0,353876.0,32.0,1.0
353877,417,1693898732,1741791011,,,0,1,0,,1,1,1,,,0,27.0,78.0,9.0,,353791.0,Active,1,STEGTE RIS med skinke,0.0,Normal,0,25.0,0,,,1095.0,0,0,,,353791.0,0.0,0.0,5.0,76.0,Active,Normal,STEGTE RIS med skinke,0.0,353877.0,9.0,1.0
353878,417,1693898732,1753531227,,,0,1,0,Grillet svinekød,1,1,1,,,1,28.0,78.0,54.0,,353791.0,Active,1,STEGTE RIS med svinekød,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353791.0,0.0,0.0,13.0,76.0,Active,Normal,STEGTE RIS med svinekød,1.0,353878.0,53.0,1.0
353879,417,1693898732,1753461872,,,0,1,0,,1,1,1,,,2,29.0,82.0,98.0,,353791.0,Active,1,STEGTE RIS med skinke og rejer,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353791.0,0.0,0.0,25.0,80.0,Active,Normal,STEGTE RIS med skinke og rejer,2.0,353879.0,97.0,1.0
353880,417,1693898732,1753628618,,,0,1,0,,1,1,1,,,3,30.0,78.0,676.0,,353791.0,Active,1,STEGTE RIS med kylling,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353791.0,0.0,0.0,160.0,76.0,Active,Normal,STEGTE RIS med kylling,3.0,353880.0,635.0,1.0
353881,417,1693898732,1753549729,,,0,1,0,,1,1,1,,,4,31.0,82.0,161.0,,353791.0,Active,1,STEGTE RIS med oksekød,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353791.0,0.0,0.0,28.0,80.0,Active,Normal,STEGTE RIS med oksekød,4.0,353881.0,153.0,1.0
353882,417,1693898732,1753197778,,,0,1,0,,1,1,1,,,0,32.0,78.0,23.0,,353792.0,Active,1,STEGTE NUDLER med skinke,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353792.0,0.0,0.0,4.0,76.0,Active,Normal,STEGTE NUDLER med skinke,0.0,353882.0,23.0,1.0
353883,417,1693898732,1752861005,,,0,1,0,,1,1,1,,,1,33.0,78.0,55.0,,353792.0,Active,1,STEGTE NUDLER med svinekød,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353792.0,0.0,0.0,12.0,76.0,Active,Normal,STEGTE NUDLER med svinekød,1.0,353883.0,55.0,1.0
353884,417,1693898732,1753636638,,,0,1,0,,1,1,1,,,2,34.0,82.0,71.0,,353792.0,Active,1,STEGTE NUDLER med skinke og rejer,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353792.0,0.0,0.0,17.0,80.0,Active,Normal,STEGTE NUDLER med skinke og rejer,2.0,353884.0,73.0,1.0
353885,417,1693898732,1753556111,,,0,1,0,,1,1,1,,,3,35.0,78.0,545.0,,353792.0,Active,1,STEGTE NUDLER med kylling,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353792.0,0.0,0.0,143.0,76.0,Active,Normal,STEGTE NUDLER med kylling,3.0,353885.0,505.0,1.0
353886,417,1693898732,1753633632,,,0,1,0,,1,1,1,,,4,36.0,82.0,371.0,,353792.0,Active,1,STEGTE NUDLER med oksekød,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353792.0,0.0,0.0,88.0,80.0,Active,Normal,STEGTE NUDLER med oksekød,4.0,353886.0,357.0,1.0
353887,417,1693898732,1753452972,,,0,1,0,"oksekød, kylling og svinekød",1,1,1,,,0,37.0,88.0,79.0,,353793.0,Active,1,BLANDET chop-suey,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353793.0,0.0,0.0,26.0,85.0,Active,Normal,BLANDET chop-suey,0.0,353887.0,80.0,1.0
353888,417,1693898732,1753634029,,,0,1,0,"oksekød, kylling og Kina rejer",1,1,1,,,1,38.0,92.0,248.0,,353793.0,Active,1,LUKSUS chop-suey,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353793.0,0.0,0.0,48.0,90.0,Active,Normal,LUKSUS chop-suey,1.0,353888.0,225.0,1.0
353889,417,1693898732,1752947586,,,0,1,0,,1,1,1,,,0,91.0,85.0,56.0,,353794.0,Active,1,"(A) STEGTE OKSEKØD med porrer, ingefær",0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353794.0,0.0,0.0,9.0,80.0,Active,Normal,"(A) STEGTE OKSEKØD med porrer, ingefær",0.0,353889.0,57.0,1.0
353890,417,1693898732,1750612901,,,0,1,0,i barbecuesauce med hvidløg,1,1,1,,,1,92.0,79.0,28.0,,353794.0,Active,1,(B) STEGTE KYLLING i Barbecuesauce,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353794.0,0.0,0.0,4.0,77.0,Active,Normal,(B) STEGTE KYLLING i Barbecuesauce,1.0,353890.0,28.0,1.0
353891,417,1693898732,1749408449,,,0,1,0,i barbecuesauce med hvidløg,1,1,1,,,2,93.0,79.0,3.0,,353794.0,Active,1,(C) STEGTE SVINEKØD i Barbecuesauce,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353794.0,0.0,0.0,0.0,77.0,Active,Normal,(C) STEGTE SVINEKØD i Barbecuesauce,2.0,353891.0,3.0,1.0
353892,417,1693898732,1753461872,,,0,1,0,i barbecuesauce med hvidløg,1,1,1,,,3,94.0,85.0,34.0,,353794.0,Active,1,(D) STEGTE OKSEKØD i Barbecuesauce,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353794.0,0.0,0.0,3.0,80.0,Active,Normal,(D) STEGTE OKSEKØD i Barbecuesauce,3.0,353892.0,32.0,1.0
353893,417,1693898732,1745774800,,,0,1,0,,1,1,1,,,4,95.0,92.0,5.0,,353794.0,Active,1,(E) 6 STK. KONGE REJER i Barbecuesauce,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353794.0,0.0,0.0,0.0,90.0,Active,Normal,(E) 6 STK. KONGE REJER i Barbecuesauce,4.0,353893.0,5.0,1.0
353894,417,1693898732,1750252519,,,0,1,0,Serveres med sur/sød sauce,1,1,1,,,5,96.0,85.0,76.0,,353794.0,Active,1,(F) 8 STK. DYBSTEGT KYLLING Med Sur/Sød Sauce,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353794.0,0.0,0.0,15.0,80.0,Active,Normal,(F) 8 STK. DYBSTEGT KYLLING Med Sur/Sød Sauce,5.0,353894.0,71.0,1.0
353895,417,1693898732,1739573376,,,0,1,0,,1,1,1,,,6,97.0,79.0,4.0,,353794.0,Active,1,(G) 2 STK. FISKEFILET i karrysauce,0.0,Normal,0,25.0,0,,,1095.0,0,0,,,353794.0,0.0,0.0,2.0,77.0,Active,Normal,(G) 2 STK. FISKEFILET i karrysauce,6.0,353895.0,4.0,1.0
353896,417,1693898732,1753626798,,,0,1,0,"med rejer, skinke, bambusskud og champignonsauce",1,1,1,,,7,98.0,79.0,68.0,,353794.0,Active,1,(20) OMELET DE LUXE,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353794.0,0.0,0.0,9.0,77.0,Active,Normal,(20) OMELET DE LUXE,7.0,353896.0,63.0,1.0
353897,417,1693898732,1750954795,,,0,1,0,10 stk. Serveres med karry og ris,1,1,1,,,8,99.0,79.0,12.0,,353794.0,Active,1,10 MINI FORÅRSRULLER Med karry og ris,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353794.0,0.0,0.0,5.0,77.0,Active,Normal,10 MINI FORÅRSRULLER Med karry og ris,8.0,353897.0,11.0,1.0
353898,417,1693898732,1753548072,,,0,1,0,,1,1,1,,,0,39.0,54.0,148.0,,353795.0,Active,1,½ GRILLKYLLING,0.0,Normal,0,25.0,0,,,1095.0,0,0,,120.0,353795.0,0.0,0.0,36.0,53.0,Active,Normal,½ GRILLKYLLING,0.0,353898.0,125.0,1.0
353899,417,1693898732,1748532210,,,0,1,0,Serveres med salat og dressing,1,1,1,,,1,40.0,75.0,12.0,,353795.0,Active,1,STJERNESKUD,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353795.0,0.0,0.0,3.0,75.0,Active,Normal,STJERNESKUD,1.0,353899.0,13.0,1.0
353900,417,1693898732,1748532210,,,0,1,0,"Serveres med pommes frites, salat og bearnaisesauce",1,1,1,,,2,41.0,75.0,56.0,,353795.0,Active,1,SKINKESCHNITZEL pommes frites,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353795.0,0.0,0.0,12.0,75.0,Active,Normal,SKINKESCHNITZEL pommes frites,2.0,353900.0,54.0,1.0
353901,417,1693898732,1753546949,,,0,1,0,Serveres med brun sauce,1,1,1,,,3,42.0,75.0,22.0,,353795.0,Active,1,HAKKEBØF med kartofler og brun sauce,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353795.0,0.0,0.0,2.0,75.0,Active,Normal,HAKKEBØF med kartofler og brun sauce,3.0,353901.0,22.0,1.0
353902,417,1693898732,1749151541,,,0,1,0,Serveres med salat og bearnaisesauce,1,1,1,,,4,43.0,75.0,25.0,,353795.0,Active,1,HAKKEBØF med pommes frites,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353795.0,0.0,0.0,2.0,75.0,Active,Normal,HAKKEBØF med pommes frites,4.0,353902.0,29.0,1.0
353903,417,1693898732,1753628075,,,0,1,0,Serveres med remoulade,1,1,1,,,5,44.0,75.0,60.0,,353795.0,Active,1,FISKEFILET med pommes frites,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353795.0,0.0,0.0,10.0,75.0,Active,Normal,FISKEFILET med pommes frites,5.0,353903.0,50.0,1.0
353904,417,1693898732,1719415476,,,0,1,0,Serveres med brun sauce,1,1,1,,,6,45.0,75.0,3.0,,353795.0,Active,1,FRIKADELLER med kartofler og brun sauce,0.0,Normal,0,25.0,0,,,,0,0,,,353795.0,0.0,0.0,0.0,75.0,Active,Normal,FRIKADELLER med kartofler og brun sauce,6.0,353904.0,3.0,1.0
353905,417,1693898732,1726330460,,,0,1,0,Servers med salat og remoulade,1,1,1,,,7,46.0,75.0,2.0,,353795.0,Active,1,FRIKADELLER med pommes frites,0.0,Normal,0,25.0,0,,,,0,0,,,353795.0,0.0,0.0,0.0,75.0,Active,Normal,FRIKADELLER med pommes frites,7.0,353905.0,1.0,1.0
353906,417,1693898732,1748450712,,,0,1,0,Serveres med brun sauce,1,1,1,,,8,47.0,75.0,6.0,,353795.0,Active,1,FLÆSKESTEG med kartofler og brun sauce,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353795.0,0.0,0.0,2.0,75.0,Active,Normal,FLÆSKESTEG med kartofler og brun sauce,8.0,353906.0,6.0,1.0
353907,417,1693898732,1727104594,,,0,1,0,2 stk. Serveres med salat og remoulade,1,1,1,,,9,48.0,75.0,2.0,,353795.0,Active,1,FLÆSKESTEG med pommes frites,0.0,Normal,0,25.0,0,,,,0,0,,,353795.0,0.0,0.0,0.0,75.0,Active,Normal,FLÆSKESTEG med pommes frites,9.0,353907.0,2.0,1.0
353908,417,1693898732,1749582358,,,0,1,0,Serveres med ris,1,1,1,,,10,49.0,75.0,18.0,,353795.0,Active,1,SKINKESNITZEL med karrysauce og ris,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353795.0,0.0,0.0,0.0,75.0,Active,Normal,SKINKESNITZEL med karrysauce og ris,10.0,353908.0,18.0,1.0
353909,417,1693898732,1750180895,,,0,1,0,2 stk. Serveres med ris,1,1,1,,,11,50.0,75.0,7.0,,353795.0,Active,1,FISKEFILET (2 stk)med sur/sød sauce,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353795.0,0.0,0.0,1.0,75.0,Active,Normal,FISKEFILET (2 stk)med sur/sød sauce,11.0,353909.0,7.0,1.0
353910,417,1693898732,1752677196,,,0,1,0,,1,1,1,,,0,111.0,33.0,13.0,,353796.0,Active,1,BLANDET SALAT,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353796.0,0.0,0.0,4.0,33.0,Active,Normal,BLANDET SALAT,0.0,353910.0,13.0,1.0
353911,417,1693898732,1753365673,,,0,1,0,,1,1,1,,,1,112.0,40.0,8.0,,353796.0,Active,1,SALAT med skinke,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353796.0,0.0,0.0,1.0,40.0,Active,Normal,SALAT med skinke,1.0,353911.0,7.0,1.0
353912,417,1693898732,1749647891,,,0,1,0,,1,1,1,,,2,113.0,40.0,8.0,,353796.0,Active,1,SALAT med kylling,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353796.0,0.0,0.0,0.0,40.0,Active,Normal,SALAT med kylling,2.0,353912.0,8.0,1.0
353913,417,1693898732,1743179091,,,0,1,0,,1,1,1,,,3,114.0,40.0,2.0,,353796.0,Active,1,SALAT med rejer,0.0,Normal,0,25.0,0,,,365.0,0,0,,,353796.0,0.0,0.0,0.0,40.0,Active,Normal,SALAT med rejer,3.0,353913.0,2.0,1.0
353914,417,1693898732,1745774800,,,0,1,0,,1,1,1,,,4,115.0,40.0,1.0,,353796.0,Active,1,SALAT med tun,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353796.0,0.0,0.0,0.0,40.0,Active,Normal,SALAT med tun,4.0,353914.0,1.0,1.0
353915,417,1693898732,1753120020,,,0,1,0,,1,1,1,,,0,116.0,45.0,269.0,,353797.0,Active,1,PITA med kebab,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353797.0,0.0,0.0,51.0,45.0,Active,Normal,PITA med kebab,0.0,353915.0,234.0,1.0
353916,417,1693898732,1753124667,,,0,1,0,,1,1,1,,,1,117.0,40.0,51.0,,353797.0,Active,1,PITA med kylling,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353797.0,0.0,0.0,16.0,40.0,Active,Normal,PITA med kylling,1.0,353916.0,45.0,1.0
353917,417,1693898732,1752672875,,,0,1,0,,1,1,1,,,2,118.0,40.0,8.0,,353797.0,Active,1,PITA med skinke,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353797.0,0.0,0.0,2.0,40.0,Active,Normal,PITA med skinke,2.0,353917.0,8.0,1.0
353918,417,1693898732,1747655184,,,0,1,0,,1,1,1,,,3,119.0,40.0,11.0,,353797.0,Active,1,PITA med tun,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353797.0,0.0,0.0,3.0,40.0,Active,Normal,PITA med tun,3.0,353918.0,12.0,1.0
353919,417,1693898732,1752340599,,,0,1,0,,1,1,1,,,0,120.0,29.0,152.0,,353798.0,Active,1,INDBAGT PØLSE (kimono),0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353798.0,0.0,0.0,32.0,29.0,Active,Normal,INDBAGT PØLSE (kimono),0.0,353919.0,108.0,1.0
353920,417,1693898732,1752510252,,,0,1,0,,1,1,1,,,1,121.0,29.0,159.0,,353798.0,Active,1,FRANSK HOTDOG,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353798.0,0.0,0.0,49.0,29.0,Active,Normal,FRANSK HOTDOG,1.0,353920.0,128.0,1.0
353921,417,1693898732,1752672012,,,0,1,0,,1,1,1,,,2,122.0,27.0,104.0,,353798.0,Active,1,PARISER TOAST,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353798.0,0.0,0.0,25.0,27.0,Active,Normal,PARISER TOAST,2.0,353921.0,84.0,1.0
353922,417,1693898732,1753033335,,,0,1,0,,1,1,1,,,3,123.0,29.0,622.0,,353798.0,Active,1,BØF sandwich,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353798.0,0.0,0.0,136.0,29.0,Active,Normal,BØF sandwich,3.0,353922.0,394.0,1.0
353923,417,1693898732,1753203914,,,0,1,0,,1,1,1,,,5,125.0,50.0,271.0,,353798.0,Active,1,Stor flæskesteg sandwich,0.0,Normal,0,25.0,0,353766,,365.0,0,0,,120.0,353798.0,0.0,0.0,53.0,50.0,Active,Normal,Stor flæskesteg sandwich,5.0,353923.0,277.0,1.0
353924,417,1693898732,1753460626,,,0,1,0,,1,1,1,,,4,124.0,34.0,271.0,,353798.0,Active,1,Lille FLÆSKESTEG sandwich,0.0,Normal,0,25.0,0,353767,,365.0,0,0,,120.0,353798.0,0.0,0.0,73.0,34.0,Active,Normal,Lille FLÆSKESTEG sandwich,4.0,353924.0,257.0,1.0
353925,417,1693898732,1752077556,,,0,1,0,,1,1,1,,,6,126.0,44.0,25.0,,353798.0,Active,1,KYLLING burger,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353798.0,0.0,0.0,22.0,44.0,Active,Normal,KYLLING burger,6.0,353925.0,19.0,1.0
353926,417,1693898732,1749225914,,,0,1,0,,1,1,1,,,7,127.0,34.0,18.0,,353798.0,Active,1,JUNIOR burger,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353798.0,0.0,0.0,8.0,34.0,Active,Normal,JUNIOR burger,7.0,353926.0,20.0,1.0
353927,417,1693898732,1753374364,,,0,1,0,,1,1,1,,,0,133.0,27.0,925.0,,353799.0,Active,1,POMMES FRITES lille,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353799.0,0.0,0.0,220.0,27.0,Active,Normal,POMMES FRITES lille,0.0,353927.0,957.0,1.0
353928,417,1693898732,1753629577,,,0,1,0,,1,1,1,,,1,134.0,40.0,891.0,,353799.0,Active,1,POMMES FRITES stor,0.0,Normal,0,25.0,0,,,365.0,0,0,,120.0,353799.0,0.0,0.0,242.0,40.0,Active,Normal,POMMES FRITES stor,1.0,353928.0,846.0,1.0
354060,19875,1693903774,1744569295,,,0,1,0,ost,1,1,1,,,0,1.0,74.0,22.0,Ost,352746.0,Active,1,Margherita,0.0,Normal,0,25.0,0,5953522|354166,,365.0,0,0,,120.0,352746.0,0.0,0.0,5.0,70.0,Active,Normal,Margherita,0.0,354060.0,25.0,1.0
354061,19875,1693903774,1741712876,,,0,1,0,"ost, kalveskinke, kalvepølser, kalvepepperoni, oksekød og kalvebacon",1,1,1,,,1,2.0,94.0,6.0,Ost,352746.0,Active,1,La Rossa Special,0.0,Normal,0,25.0,0,5953522|354166,,365.0,0,0,,,352746.0,0.0,0.0,1.0,89.0,Active,Normal,Glutenfri Pizzabund,1.0,354061.0,14.0,1.0
354062,19875,1693903774,1728651537,,,0,1,0,"ost, kalveskinke, kalvepølser, kalvepepperoni, oksekød, kalvebacon.",1,1,1,,,2,2.0,299.0,23.0,Ost|Kalveskinke|Kalvepølser|Kalvepepperoni|Oksekød|Kalvebacon.,352750.0,Active,1,La Rossa Special,0.0,Normal,0,25.0,0,354166,,,0,0,,,352746.0,0.0,0.0,11.0,89.0,Active,Normal,La Rossa Special,2.0,354062.0,23.0,1.0
354063,19875,1693903774,1733244165,,,0,1,0,"ost, kalveskinke, champignon, løg",1,1,1,,,2,3.0,84.0,18.0,Ost|Kalveskinke|Champignon|Løg,352746.0,Active,1,Vesuvio,0.0,Normal,0,25.0,0,5953522|354166,,,0,0,,,352746.0,0.0,0.0,1.0,79.0,Active,Normal,Vesuvio,3.0,354063.0,16.0,1.0
354064,19875,1693903774,1730480990,,,0,1,0,"ost, kalvepepperoni, kalvepølser, oksekød, kalvebacon",1,1,1,,,3,4.0,94.0,12.0,Ost|Kalvepepperoni|Kalvepølser|Oksekød|Kalvebacon,352746.0,Active,1,Amalfi,0.0,Normal,0,25.0,0,5953522|354166,,,0,0,,,352746.0,0.0,0.0,1.0,89.0,Active,Normal,Amalfi,4.0,354064.0,11.0,1.0
354065,19875,1693903774,1744569295,,,0,1,0,"ost, oksekød, kalvepepperoni, kalvebacon, kalvepølser, peberfrugt",1,1,1,,,4,5.0,94.0,10.0,Ost|Oksekød|Kalvepepperoni|Kalvebacon|Kalvepølser|Peberfrugt,352746.0,Active,1,Pizza Romeo,0.0,Normal,0,25.0,0,5953522|354166,,365.0,0,0,,120.0,352746.0,0.0,0.0,0.0,89.0,Active,Normal,Pizza Romeo,5.0,354065.0,11.0,1.0
354066,19875,1693903774,1734194610,,,0,1,0,"ost, kalveskinke, ananas",1,1,1,,,5,6.0,84.0,17.0,Ost|Kalveskinke|Ananas,352746.0,Active,1,Hawaii,0.0,Normal,0,25.0,0,5953522|354166,,365.0,0,0,,,352746.0,0.0,0.0,4.0,79.0,Active,Normal,Hawaii,6.0,354066.0,14.0,1.0
354067,19875,1693903774,1739032002,,,0,1,0,"ost, salami, kalveskinke, kalvebacon, løg, peber",1,1,1,,,6,7.0,84.0,11.0,Ost|Salami|Kalveskinke|Kalvebacon|Løg|Peber,352746.0,Active,1,Roma,0.0,Normal,0,25.0,0,5953522|354166,,365.0,0,0,,,352746.0,0.0,0.0,0.0,80.0,Active,Normal,Roma,7.0,354067.0,16.0,1.0
